TStates,Addr,WStates,OpType,IStates
29742,0x8754, ,RR,4
29752,0x6CCA, ,WN,1
29753,0x6CCA, ,WN,1
29754,0x6CCA, ,WN,1
29755,0x6CCA, ,WN,1
29756,0x6CCA, ,WN,1
29757,0x6CCA, ,WN,1
29758,0x6CCA, ,WN,1
29759,0x8753, ,RR,4
29763,0x8754, ,RR,4
29773,0x6CCB, ,WN,1
29774,0x6CCB, ,WN,1
29775,0x6CCB, ,WN,1
29776,0x6CCB, ,WN,1
29777,0x6CCB, ,WN,1
29778,0x6CCB, ,WN,1
29779,0x6CCB, ,WN,1
29780,0x8753, ,RR,4
29784,0x8754, ,RR,4
29800,0x6CCC,5,WN,1
29806,0x6CCC, ,WN,1
29807,0x6CCC,6,WN,1
29814,0x6CCC, ,WN,1
29815,0x6CCC,6,WN,1
29822,0x6CCC, ,WN,1
29823,0x6CCC,6,WN,1
29830,0x8753, ,RR,4
29834,0x8754, ,RR,4
29848,0x6CCD,5,WN,1
29854,0x6CCD, ,WN,1
29855,0x6CCD,6,WN,1
29862,0x6CCD, ,WN,1
29863,0x6CCD,6,WN,1
29870,0x6CCD, ,WN,1
29871,0x6CCD,6,WN,1
29878,0x8753, ,RR,4
29882,0x8754, ,RR,4
29896,0x6CCE,5,WN,1
29902,0x6CCE, ,WN,1
29903,0x6CCE,6,WN,1
29910,0x6CCE, ,WN,1
29911,0x6CCE,6,WN,1
29918,0x6CCE, ,WN,1
29919,0x6CCE, ,WN,1
29920,0x8753, ,RR,4
29924,0x8754, ,RR,4
29934,0x6CCF, ,WN,1
29935,0x6CCF, ,WN,1
29936,0x6CCF, ,WN,1
29937,0x6CCF, ,WN,1
29938,0x6CCF, ,WN,1
29939,0x6CCF, ,WN,1
29940,0x6CCF, ,WN,1
29941,0x8753, ,RR,4
29945,0x8754, ,RR,4
29955,0x6CD0, ,WN,1
29956,0x6CD0, ,WN,1
29957,0x6CD0, ,WN,1
29958,0x6CD0, ,WN,1
29959,0x6CD0, ,WN,1
29960,0x6CD0, ,WN,1
29961,0x6CD0, ,WN,1
29962,0x8753, ,RR,4
29966,0x8754, ,RR,4
29976,0x6CD1, ,WN,1
29977,0x6CD1, ,WN,1
29978,0x6CD1, ,WN,1
29979,0x6CD1, ,WN,1
29980,0x6CD1, ,WN,1
29981,0x6CD1, ,WN,1
29982,0x6CD1, ,WN,1
29983,0x8753, ,RR,4
29987,0x8754, ,RR,4
29997,0x6CD2, ,WN,1
29998,0x6CD2, ,WN,1
29999,0x6CD2, ,WN,1
30000,0x6CD2, ,WN,1
30001,0x6CD2, ,WN,1
30002,0x6CD2, ,WN,1
30003,0x6CD2, ,WN,1
30004,0x8753, ,RR,4
30008,0x8754, ,RR,4
30024,0x6CD3,5,WN,1
30030,0x6CD3, ,WN,1
30031,0x6CD3,6,WN,1
30038,0x6CD3, ,WN,1
30039,0x6CD3,6,WN,1
30046,0x6CD3, ,WN,1
30047,0x6CD3,6,WN,1
30054,0x8753, ,RR,4
30058,0x8754, ,RR,4
30072,0x6CD4,5,WN,1
30078,0x6CD4, ,WN,1
30079,0x6CD4,6,WN,1
30086,0x6CD4, ,WN,1
30087,0x6CD4,6,WN,1
30094,0x6CD4, ,WN,1
30095,0x6CD4,6,WN,1
30102,0x8753, ,RR,4
30106,0x8754, ,RR,4
30120,0x6CD5,5,WN,1
30126,0x6CD5, ,WN,1
30127,0x6CD5,6,WN,1
30134,0x6CD5, ,WN,1
30135,0x6CD5,6,WN,1
30142,0x6CD5, ,WN,1
30143,0x6CD5, ,WN,1
30144,0x8753, ,RR,4
30148,0x8754, ,RR,4
30158,0x6CD6, ,WN,1
30159,0x6CD6, ,WN,1
30160,0x6CD6, ,WN,1
30161,0x6CD6, ,WN,1
30162,0x6CD6, ,WN,1
30163,0x6CD6, ,WN,1
30164,0x6CD6, ,WN,1
30165,0x8753, ,RR,4
30169,0x8754, ,RR,4
30179,0x6CD7, ,WN,1
30180,0x6CD7, ,WN,1
30181,0x6CD7, ,WN,1
30182,0x6CD7, ,WN,1
30183,0x6CD7, ,WN,1
30184,0x6CD7, ,WN,1
30185,0x6CD7, ,WN,1
30186,0x8753, ,RR,4
30190,0x8754, ,RR,4
30200,0x6CD8, ,WN,1
30201,0x6CD8, ,WN,1
30202,0x6CD8, ,WN,1
30203,0x6CD8, ,WN,1
30204,0x6CD8, ,WN,1
30205,0x6CD8, ,WN,1
30206,0x6CD8, ,WN,1
30207,0x8753, ,RR,4
30211,0x8754, ,RR,4
30221,0x6CD9, ,WN,1
30222,0x6CD9, ,WN,1
30223,0x6CD9, ,WN,1
30224,0x6CD9, ,WN,1
30225,0x6CD9, ,WN,1
30226,0x6CD9, ,WN,1
30227,0x6CD9, ,WN,1
30228,0x8753, ,RR,4
30232,0x8754, ,RR,4
30248,0x6CDA,5,WN,1
30254,0x6CDA, ,WN,1
30255,0x6CDA,6,WN,1
30262,0x6CDA, ,WN,1
30263,0x6CDA,6,WN,1
30270,0x6CDA, ,WN,1
30271,0x6CDA,6,WN,1
30278,0x8753, ,RR,4
30282,0x8754, ,RR,4
30296,0x6CDB,5,WN,1
30302,0x6CDB, ,WN,1
30303,0x6CDB,6,WN,1
30310,0x6CDB, ,WN,1
30311,0x6CDB,6,WN,1
30318,0x6CDB, ,WN,1
30319,0x6CDB,6,WN,1
30326,0x8753, ,RR,4
30330,0x8754, ,RR,4
30344,0x6CDC,5,WN,1
30350,0x6CDC, ,WN,1
30351,0x6CDC,6,WN,1
30358,0x6CDC, ,WN,1
30359,0x6CDC,6,WN,1
30366,0x6CDC, ,WN,1
30367,0x6CDC, ,WN,1
30368,0x8753, ,RR,4
30372,0x8754, ,RR,4
30382,0x6CDD, ,WN,1
30383,0x6CDD, ,WN,1
30384,0x6CDD, ,WN,1
30385,0x6CDD, ,WN,1
30386,0x6CDD, ,WN,1
30387,0x6CDD, ,WN,1
30388,0x6CDD, ,WN,1
30389,0x8753, ,RR,4
30393,0x8754, ,RR,4
30403,0x6CDE, ,WN,1
30404,0x6CDE, ,WN,1
30405,0x6CDE, ,WN,1
30406,0x6CDE, ,WN,1
30407,0x6CDE, ,WN,1
30408,0x6CDE, ,WN,1
30409,0x6CDE, ,WN,1
30410,0x8753, ,RR,4
30414,0x8754, ,RR,4
30424,0x6CDF, ,WN,1
30425,0x6CDF, ,WN,1
30426,0x6CDF, ,WN,1
30427,0x6CDF, ,WN,1
30428,0x6CDF, ,WN,1
30429,0x6CDF, ,WN,1
30430,0x6CDF, ,WN,1
30431,0x8753, ,RR,4
30435,0x8754, ,RR,4
30445,0x6CE0, ,WN,1
30446,0x6CE0, ,WN,1
30447,0x6CE0, ,WN,1
30448,0x6CE0, ,WN,1
30449,0x6CE0, ,WN,1
30450,0x6CE0, ,WN,1
30451,0x6CE0, ,WN,1
30452,0x8753, ,RR,4
30456,0x8754, ,RR,4
30472,0x6CE1,5,WN,1
30478,0x6CE1, ,WN,1
30479,0x6CE1,6,WN,1
30486,0x6CE1, ,WN,1
30487,0x6CE1,6,WN,1
30494,0x6CE1, ,WN,1
30495,0x6CE1,6,WN,1
30502,0x8753, ,RR,4
30506,0x8754, ,RR,4
30520,0x6CE2,5,WN,1
30526,0x6CE2, ,WN,1
30527,0x6CE2,6,WN,1
30534,0x6CE2, ,WN,1
30535,0x6CE2,6,WN,1
30542,0x6CE2, ,WN,1
30543,0x6CE2,6,WN,1
30550,0x8753, ,RR,4
30554,0x8754, ,RR,4
30568,0x6CE3,5,WN,1
30574,0x6CE3, ,WN,1
30575,0x6CE3,6,WN,1
30582,0x6CE3, ,WN,1
30583,0x6CE3,6,WN,1
30590,0x6CE3, ,WN,1
30591,0x6CE3, ,WN,1
30592,0x8753, ,RR,4
30596,0x8754, ,RR,4
30606,0x6CE4, ,WN,1
30607,0x6CE4, ,WN,1
30608,0x6CE4, ,WN,1
30609,0x6CE4, ,WN,1
30610,0x6CE4, ,WN,1
30611,0x6CE4, ,WN,1
30612,0x6CE4, ,WN,1
30613,0x8753, ,RR,4
30617,0x8754, ,RR,4
30627,0x6CE5, ,WN,1
30628,0x6CE5, ,WN,1
30629,0x6CE5, ,WN,1
30630,0x6CE5, ,WN,1
30631,0x6CE5, ,WN,1
30632,0x6CE5, ,WN,1
30633,0x6CE5, ,WN,1
30634,0x8753, ,RR,4
30638,0x8754, ,RR,4
30648,0x6CE6, ,WN,1
30649,0x6CE6, ,WN,1
30650,0x6CE6, ,WN,1
30651,0x6CE6, ,WN,1
30652,0x6CE6, ,WN,1
30653,0x6CE6, ,WN,1
30654,0x6CE6, ,WN,1
30655,0x8753, ,RR,4
30659,0x8754, ,RR,4
30669,0x6CE7, ,WN,1
30670,0x6CE7, ,WN,1
30671,0x6CE7, ,WN,1
30672,0x6CE7, ,WN,1
30673,0x6CE7, ,WN,1
30674,0x6CE7, ,WN,1
30675,0x6CE7, ,WN,1
30676,0x8753, ,RR,4
30680,0x8754, ,RR,4
30696,0x6CE8,5,WN,1
30702,0x6CE8, ,WN,1
30703,0x6CE8,6,WN,1
30710,0x6CE8, ,WN,1
30711,0x6CE8,6,WN,1
30718,0x6CE8, ,WN,1
30719,0x6CE8,6,WN,1
30726,0x8753, ,RR,4
30730,0x8754, ,RR,4
30744,0x6CE9,5,WN,1
30750,0x6CE9, ,WN,1
30751,0x6CE9,6,WN,1
30758,0x6CE9, ,WN,1
30759,0x6CE9,6,WN,1
30766,0x6CE9, ,WN,1
30767,0x6CE9,6,WN,1
30774,0x8753, ,RR,4
30778,0x8754, ,RR,4
30792,0x6CEA,5,WN,1
30798,0x6CEA, ,WN,1
30799,0x6CEA,6,WN,1
30806,0x6CEA, ,WN,1
30807,0x6CEA,6,WN,1
30814,0x6CEA, ,WN,1
30815,0x6CEA, ,WN,1
30816,0x8753, ,RR,4
30820,0x8754, ,RR,4
30830,0x6CEB, ,WN,1
30831,0x6CEB, ,WN,1
30832,0x6CEB, ,WN,1
30833,0x6CEB, ,WN,1
30834,0x6CEB, ,WN,1
30835,0x6CEB, ,WN,1
30836,0x6CEB, ,WN,1
30837,0x8753, ,RR,4
30841,0x8754, ,RR,4
30851,0x6CEC, ,WN,1
30852,0x6CEC, ,WN,1
30853,0x6CEC, ,WN,1
30854,0x6CEC, ,WN,1
30855,0x6CEC, ,WN,1
30856,0x6CEC, ,WN,1
30857,0x6CEC, ,WN,1
30858,0x8753, ,RR,4
30862,0x8754, ,RR,4
30872,0x6CED, ,WN,1
30873,0x6CED, ,WN,1
30874,0x6CED, ,WN,1
30875,0x6CED, ,WN,1
30876,0x6CED, ,WN,1
30877,0x6CED, ,WN,1
30878,0x6CED, ,WN,1
30879,0x8753, ,RR,4
30883,0x8754, ,RR,4
30893,0x6CEE, ,WN,1
30894,0x6CEE, ,WN,1
30895,0x6CEE, ,WN,1
30896,0x6CEE, ,WN,1
30897,0x6CEE, ,WN,1
30898,0x6CEE, ,WN,1
30899,0x6CEE, ,WN,1
30900,0x8753, ,RR,4
30904,0x8754, ,RR,4
30920,0x6CEF,5,WN,1
30926,0x6CEF, ,WN,1
30927,0x6CEF,6,WN,1
30934,0x6CEF, ,WN,1
30935,0x6CEF,6,WN,1
30942,0x6CEF, ,WN,1
30943,0x6CEF,6,WN,1
30950,0x8753, ,RR,4
30954,0x8754, ,RR,4
30968,0x6CF0,5,WN,1
30974,0x6CF0, ,WN,1
30975,0x6CF0,6,WN,1
30982,0x6CF0, ,WN,1
30983,0x6CF0,6,WN,1
30990,0x6CF0, ,WN,1
30991,0x6CF0,6,WN,1
30998,0x8753, ,RR,4
31002,0x8754, ,RR,4
31016,0x6CF1,5,WN,1
31022,0x6CF1, ,WN,1
31023,0x6CF1,6,WN,1
31030,0x6CF1, ,WN,1
31031,0x6CF1,6,WN,1
31038,0x6CF1, ,WN,1
31039,0x6CF1, ,WN,1
31040,0x8753, ,RR,4
31044,0x8754, ,RR,4
31054,0x6CF2, ,WN,1
31055,0x6CF2, ,WN,1
31056,0x6CF2, ,WN,1
31057,0x6CF2, ,WN,1
31058,0x6CF2, ,WN,1
31059,0x6CF2, ,WN,1
31060,0x6CF2, ,WN,1
31061,0x8753, ,RR,4
31065,0x8754, ,RR,4
31075,0x6CF3, ,WN,1
31076,0x6CF3, ,WN,1
31077,0x6CF3, ,WN,1
31078,0x6CF3, ,WN,1
31079,0x6CF3, ,WN,1
31080,0x6CF3, ,WN,1
31081,0x6CF3, ,WN,1
31082,0x8753, ,RR,4
31086,0x8754, ,RR,4
31096,0x6CF4, ,WN,1
31097,0x6CF4, ,WN,1
31098,0x6CF4, ,WN,1
31099,0x6CF4, ,WN,1
31100,0x6CF4, ,WN,1
31101,0x6CF4, ,WN,1
31102,0x6CF4, ,WN,1
31103,0x8753, ,RR,4
31107,0x8754, ,RR,4
31117,0x6CF5, ,WN,1
31118,0x6CF5, ,WN,1
31119,0x6CF5, ,WN,1
31120,0x6CF5, ,WN,1
31121,0x6CF5, ,WN,1
31122,0x6CF5, ,WN,1
31123,0x6CF5, ,WN,1
31124,0x8753, ,RR,4
31128,0x8754, ,RR,4
31144,0x6CF6,5,WN,1
31150,0x6CF6, ,WN,1
31151,0x6CF6,6,WN,1
31158,0x6CF6, ,WN,1
31159,0x6CF6,6,WN,1
31166,0x6CF6, ,WN,1
31167,0x6CF6,6,WN,1
31174,0x8753, ,RR,4
31178,0x8754, ,RR,4
31192,0x6CF7,5,WN,1
31198,0x6CF7, ,WN,1
31199,0x6CF7,6,WN,1
31206,0x6CF7, ,WN,1
31207,0x6CF7,6,WN,1
31214,0x6CF7, ,WN,1
31215,0x6CF7,6,WN,1
31222,0x8753, ,RR,4
31226,0x8754, ,RR,4
31240,0x6CF8,5,WN,1
31246,0x6CF8, ,WN,1
31247,0x6CF8,6,WN,1
31254,0x6CF8, ,WN,1
31255,0x6CF8,6,WN,1
31262,0x6CF8, ,WN,1
31263,0x6CF8, ,WN,1
31264,0x8753, ,RR,4
31268,0x8754, ,RR,4
31278,0x6CF9, ,WN,1
31279,0x6CF9, ,WN,1
31280,0x6CF9, ,WN,1
31281,0x6CF9, ,WN,1
31282,0x6CF9, ,WN,1
31283,0x6CF9, ,WN,1
31284,0x6CF9, ,WN,1
31285,0x8753, ,RR,4
31289,0x8754, ,RR,4
31299,0x6CFA, ,WN,1
31300,0x6CFA, ,WN,1
31301,0x6CFA, ,WN,1
31302,0x6CFA, ,WN,1
31303,0x6CFA, ,WN,1
31304,0x6CFA, ,WN,1
31305,0x6CFA, ,WN,1
31306,0x8753, ,RR,4
31310,0x8754, ,RR,4
31320,0x6CFB, ,WN,1
31321,0x6CFB, ,WN,1
31322,0x6CFB, ,WN,1
31323,0x6CFB, ,WN,1
31324,0x6CFB, ,WN,1
31325,0x6CFB, ,WN,1
31326,0x6CFB, ,WN,1
31327,0x8753, ,RR,4
31331,0x8754, ,RR,4
31341,0x6CFC, ,WN,1
31342,0x6CFC, ,WN,1
31343,0x6CFC, ,WN,1
31344,0x6CFC, ,WN,1
31345,0x6CFC, ,WN,1
31346,0x6CFC, ,WN,1
31347,0x6CFC, ,WN,1
31348,0x8753, ,RR,4
31352,0x8754, ,RR,4
31368,0x6CFD,5,WN,1
31374,0x6CFD, ,WN,1
31375,0x6CFD,6,WN,1
31382,0x6CFD, ,WN,1
31383,0x6CFD,6,WN,1
31390,0x6CFD, ,WN,1
31391,0x6CFD,6,WN,1
31398,0x8753, ,RR,4
31402,0x8754, ,RR,4
31416,0x6CFE,5,WN,1
31422,0x6CFE, ,WN,1
31423,0x6CFE,6,WN,1
31430,0x6CFE, ,WN,1
31431,0x6CFE,6,WN,1
31438,0x6CFE, ,WN,1
31439,0x6CFE,6,WN,1
31446,0x8753, ,RR,4
31450,0x8754, ,RR,4
31464,0x6CFF,5,WN,1
31470,0x6CFF, ,WN,1
31471,0x6CFF,6,WN,1
31478,0x6CFF, ,WN,1
31479,0x6CFF,6,WN,1
31486,0x6CFF, ,WN,1
31487,0x6CFF, ,WN,1
31488,0x8753, ,RR,4
31492,0x8754, ,RR,4
31502,0x6D00, ,WN,1
31503,0x6D00, ,WN,1
31504,0x6D00, ,WN,1
31505,0x6D00, ,WN,1
31506,0x6D00, ,WN,1
31507,0x6D00, ,WN,1
31508,0x6D00, ,WN,1
31509,0x8753, ,RR,4
31513,0x8754, ,RR,4
31523,0x6D01, ,WN,1
31524,0x6D01, ,WN,1
31525,0x6D01, ,WN,1
31526,0x6D01, ,WN,1
31527,0x6D01, ,WN,1
31528,0x6D01, ,WN,1
31529,0x6D01, ,WN,1
31530,0x8753, ,RR,4
31534,0x8754, ,RR,4
31544,0x6D02, ,WN,1
31545,0x6D02, ,WN,1
31546,0x6D02, ,WN,1
31547,0x6D02, ,WN,1
31548,0x6D02, ,WN,1
31549,0x6D02, ,WN,1
31550,0x6D02, ,WN,1
31551,0x8753, ,RR,4
31555,0x8754, ,RR,4
31565,0x6D03, ,WN,1
31566,0x6D03, ,WN,1
31567,0x6D03, ,WN,1
31568,0x6D03, ,WN,1
31569,0x6D03, ,WN,1
31570,0x6D03, ,WN,1
31571,0x6D03, ,WN,1
31572,0x8753, ,RR,4
31576,0x8754, ,RR,4
31592,0x6D04,5,WN,1
31598,0x6D04, ,WN,1
31599,0x6D04,6,WN,1
31606,0x6D04, ,WN,1
31607,0x6D04,6,WN,1
31614,0x6D04, ,WN,1
31615,0x6D04,6,WN,1
31622,0x8753, ,RR,4
31626,0x8754, ,RR,4
31640,0x6D05,5,WN,1
31646,0x6D05, ,WN,1
31647,0x6D05,6,WN,1
31654,0x6D05, ,WN,1
31655,0x6D05,6,WN,1
31662,0x6D05, ,WN,1
31663,0x6D05,6,WN,1
31670,0x8753, ,RR,4
31674,0x8754, ,RR,4
31688,0x6D06,5,WN,1
31694,0x6D06, ,WN,1
31695,0x6D06,6,WN,1
31702,0x6D06, ,WN,1
31703,0x6D06,6,WN,1
31710,0x6D06, ,WN,1
31711,0x6D06, ,WN,1
31712,0x8753, ,RR,4
31716,0x8754, ,RR,4
31726,0x6D07, ,WN,1
31727,0x6D07, ,WN,1
31728,0x6D07, ,WN,1
31729,0x6D07, ,WN,1
31730,0x6D07, ,WN,1
31731,0x6D07, ,WN,1
31732,0x6D07, ,WN,1
31733,0x8753, ,RR,4
31737,0x8754, ,RR,4
31747,0x6D08, ,WN,1
31748,0x6D08, ,WN,1
31749,0x6D08, ,WN,1
31750,0x6D08, ,WN,1
31751,0x6D08, ,WN,1
31752,0x6D08, ,WN,1
31753,0x6D08, ,WN,1
31754,0x8753, ,RR,4
31758,0x8754, ,RR,4
31768,0x6D09, ,WN,1
31769,0x6D09, ,WN,1
31770,0x6D09, ,WN,1
31771,0x6D09, ,WN,1
31772,0x6D09, ,WN,1
31773,0x6D09, ,WN,1
31774,0x6D09, ,WN,1
31775,0x8753, ,RR,4
31779,0x8754, ,RR,4
31789,0x6D0A, ,WN,1
31790,0x6D0A, ,WN,1
31791,0x6D0A, ,WN,1
31792,0x6D0A, ,WN,1
31793,0x6D0A, ,WN,1
31794,0x6D0A, ,WN,1
31795,0x6D0A, ,WN,1
31796,0x8753, ,RR,4
31800,0x8754, ,RR,4
31816,0x6D0B,5,WN,1
31822,0x6D0B, ,WN,1
31823,0x6D0B,6,WN,1
31830,0x6D0B, ,WN,1
31831,0x6D0B,6,WN,1
31838,0x6D0B, ,WN,1
31839,0x6D0B,6,WN,1
31846,0x8753, ,RR,4
31850,0x8754, ,RR,4
31864,0x6D0C,5,WN,1
31870,0x6D0C, ,WN,1
31871,0x6D0C,6,WN,1
31878,0x6D0C, ,WN,1
31879,0x6D0C,6,WN,1
31886,0x6D0C, ,WN,1
31887,0x6D0C,6,WN,1
31894,0x8753, ,RR,4
31898,0x8754, ,RR,4
31912,0x6D0D,5,WN,1
31918,0x6D0D, ,WN,1
31919,0x6D0D,6,WN,1
31926,0x6D0D, ,WN,1
31927,0x6D0D,6,WN,1
31934,0x6D0D, ,WN,1
31935,0x6D0D, ,WN,1
31936,0x8753, ,RR,4
31940,0x8754, ,RR,4
31950,0x6D0E, ,WN,1
31951,0x6D0E, ,WN,1
31952,0x6D0E, ,WN,1
31953,0x6D0E, ,WN,1
31954,0x6D0E, ,WN,1
31955,0x6D0E, ,WN,1
31956,0x6D0E, ,WN,1
31957,0x8753, ,RR,4
31961,0x8754, ,RR,4
31971,0x6D0F, ,WN,1
31972,0x6D0F, ,WN,1
31973,0x6D0F, ,WN,1
31974,0x6D0F, ,WN,1
31975,0x6D0F, ,WN,1
31976,0x6D0F, ,WN,1
31977,0x6D0F, ,WN,1
31978,0x8753, ,RR,4
31982,0x8754, ,RR,4
31992,0x6D10, ,WN,1
31993,0x6D10, ,WN,1
31994,0x6D10, ,WN,1
31995,0x6D10, ,WN,1
31996,0x6D10, ,WN,1
31997,0x6D10, ,WN,1
31998,0x6D10, ,WN,1
31999,0x8753, ,RR,4
32003,0x8754, ,RR,4
32013,0x6D11, ,WN,1
32014,0x6D11, ,WN,1
32015,0x6D11, ,WN,1
32016,0x6D11, ,WN,1
32017,0x6D11, ,WN,1
32018,0x6D11, ,WN,1
32019,0x6D11, ,WN,1
32020,0x8753, ,RR,4
32024,0x8754, ,RR,4
32040,0x6D12,5,WN,1
32046,0x6D12, ,WN,1
32047,0x6D12,6,WN,1
32054,0x6D12, ,WN,1
32055,0x6D12,6,WN,1
32062,0x6D12, ,WN,1
32063,0x6D12,6,WN,1
32070,0x8753, ,RR,4
32074,0x8754, ,RR,4
32088,0x6D13,5,WN,1
32094,0x6D13, ,WN,1
32095,0x6D13,6,WN,1
32102,0x6D13, ,WN,1
32103,0x6D13,6,WN,1
32110,0x6D13, ,WN,1
32111,0x6D13,6,WN,1
32118,0x8753, ,RR,4
32122,0x8754, ,RR,4
32136,0x6D14,5,WN,1
32142,0x6D14, ,WN,1
32143,0x6D14,6,WN,1
32150,0x6D14, ,WN,1
32151,0x6D14,6,WN,1
32158,0x6D14, ,WN,1
32159,0x6D14, ,WN,1
32160,0x8753, ,RR,4
32164,0x8754, ,RR,4
32174,0x6D15, ,WN,1
32175,0x6D15, ,WN,1
32176,0x6D15, ,WN,1
32177,0x6D15, ,WN,1
32178,0x6D15, ,WN,1
32179,0x6D15, ,WN,1
32180,0x6D15, ,WN,1
32181,0x8753, ,RR,4
32185,0x8754, ,RR,4
32195,0x6D16, ,WN,1
32196,0x6D16, ,WN,1
32197,0x6D16, ,WN,1
32198,0x6D16, ,WN,1
32199,0x6D16, ,WN,1
32200,0x6D16, ,WN,1
32201,0x6D16, ,WN,1
32202,0x8753, ,RR,4
32206,0x8754, ,RR,4
32216,0x6D17, ,WN,1
32217,0x6D17, ,WN,1
32218,0x6D17, ,WN,1
32219,0x6D17, ,WN,1
32220,0x6D17, ,WN,1
32221,0x6D17, ,WN,1
32222,0x6D17, ,WN,1
32223,0x8753, ,RR,4
32227,0x8754, ,RR,4
32237,0x6D18, ,WN,1
32238,0x6D18, ,WN,1
32239,0x6D18, ,WN,1
32240,0x6D18, ,WN,1
32241,0x6D18, ,WN,1
32242,0x6D18, ,WN,1
32243,0x6D18, ,WN,1
32244,0x8753, ,RR,4
32248,0x8754, ,RR,4
32264,0x6D19,5,WN,1
32270,0x6D19, ,WN,1
32271,0x6D19,6,WN,1
32278,0x6D19, ,WN,1
32279,0x6D19,6,WN,1
32286,0x6D19, ,WN,1
32287,0x6D19,6,WN,1
32294,0x8753, ,RR,4
32298,0x8754, ,RR,4
32312,0x6D1A,5,WN,1
32318,0x6D1A, ,WN,1
32319,0x6D1A,6,WN,1
32326,0x6D1A, ,WN,1
32327,0x6D1A,6,WN,1
32334,0x6D1A, ,WN,1
32335,0x6D1A,6,WN,1
32342,0x8753, ,RR,4
32346,0x8754, ,RR,4
32360,0x6D1B,5,WN,1
32366,0x6D1B, ,WN,1
32367,0x6D1B,6,WN,1
32374,0x6D1B, ,WN,1
32375,0x6D1B,6,WN,1
32382,0x6D1B, ,WN,1
32383,0x6D1B, ,WN,1
32384,0x8753, ,RR,4
32388,0x8754, ,RR,4
32398,0x6D1C, ,WN,1
32399,0x6D1C, ,WN,1
32400,0x6D1C, ,WN,1
32401,0x6D1C, ,WN,1
32402,0x6D1C, ,WN,1
32403,0x6D1C, ,WN,1
32404,0x6D1C, ,WN,1
32405,0x8753, ,RR,4
32409,0x8754, ,RR,4
32419,0x6D1D, ,WN,1
32420,0x6D1D, ,WN,1
32421,0x6D1D, ,WN,1
32422,0x6D1D, ,WN,1
32423,0x6D1D, ,WN,1
32424,0x6D1D, ,WN,1
32425,0x6D1D, ,WN,1
32426,0x8753, ,RR,4
32430,0x8754, ,RR,4
32440,0x6D1E, ,WN,1
32441,0x6D1E, ,WN,1
32442,0x6D1E, ,WN,1
32443,0x6D1E, ,WN,1
32444,0x6D1E, ,WN,1
32445,0x6D1E, ,WN,1
32446,0x6D1E, ,WN,1
32447,0x8753, ,RR,4
32451,0x8754, ,RR,4
32461,0x6D1F, ,WN,1
32462,0x6D1F, ,WN,1
32463,0x6D1F, ,WN,1
32464,0x6D1F, ,WN,1
32465,0x6D1F, ,WN,1
32466,0x6D1F, ,WN,1
32467,0x6D1F, ,WN,1
32468,0x8753, ,RR,4
32472,0x8754, ,RR,4
32488,0x6D20,5,WN,1
32494,0x6D20, ,WN,1
32495,0x6D20,6,WN,1
32502,0x6D20, ,WN,1
32503,0x6D20,6,WN,1
32510,0x6D20, ,WN,1
32511,0x6D20,6,WN,1
32518,0x8753, ,RR,4
32522,0x8754, ,RR,4
32536,0x6D21,5,WN,1
32542,0x6D21, ,WN,1
32543,0x6D21,6,WN,1
32550,0x6D21, ,WN,1
32551,0x6D21,6,WN,1
32558,0x6D21, ,WN,1
32559,0x6D21,6,WN,1
32566,0x8753, ,RR,4
32570,0x8754, ,RR,4
32584,0x6D22,5,WN,1
32590,0x6D22, ,WN,1
32591,0x6D22,6,WN,1
32598,0x6D22, ,WN,1
32599,0x6D22,6,WN,1
32606,0x6D22, ,WN,1
32607,0x6D22, ,WN,1
32608,0x8753, ,RR,4
32612,0x8754, ,RR,4
32622,0x6D23, ,WN,1
32623,0x6D23, ,WN,1
32624,0x6D23, ,WN,1
32625,0x6D23, ,WN,1
32626,0x6D23, ,WN,1
32627,0x6D23, ,WN,1
32628,0x6D23, ,WN,1
32629,0x8753, ,RR,4
32633,0x8754, ,RR,4
32643,0x6D24, ,WN,1
32644,0x6D24, ,WN,1
32645,0x6D24, ,WN,1
32646,0x6D24, ,WN,1
32647,0x6D24, ,WN,1
32648,0x6D24, ,WN,1
32649,0x6D24, ,WN,1
32650,0x8753, ,RR,4
32654,0x8754, ,RR,4
32664,0x6D25, ,WN,1
32665,0x6D25, ,WN,1
32666,0x6D25, ,WN,1
32667,0x6D25, ,WN,1
32668,0x6D25, ,WN,1
32669,0x6D25, ,WN,1
32670,0x6D25, ,WN,1
32671,0x8753, ,RR,4
32675,0x8754, ,RR,4
32685,0x6D26, ,WN,1
32686,0x6D26, ,WN,1
32687,0x6D26, ,WN,1
32688,0x6D26, ,WN,1
32689,0x6D26, ,WN,1
32690,0x6D26, ,WN,1
32691,0x6D26, ,WN,1
32692,0x8753, ,RR,4
32696,0x8754, ,RR,4
32712,0x6D27,5,WN,1
32718,0x6D27, ,WN,1
32719,0x6D27,6,WN,1
32726,0x6D27, ,WN,1
32727,0x6D27,6,WN,1
32734,0x6D27, ,WN,1
32735,0x6D27,6,WN,1
32742,0x8753, ,RR,4
32746,0x8754, ,RR,4
32760,0x6D28,5,WN,1
32766,0x6D28, ,WN,1
32767,0x6D28,6,WN,1
32774,0x6D28, ,WN,1
32775,0x6D28,6,WN,1
32782,0x6D28, ,WN,1
32783,0x6D28,6,WN,1
32790,0x8753, ,RR,4
32794,0x8754, ,RR,4
32808,0x6D29,5,WN,1
